Phrase,Match,Similiarity
Brazilian insurance market perform case sluggish economic scenario ?,complete profile top oil rigs ?,0.053290196
Brazilian insurance market perform case sluggish economic scenario ?,premiums market share top 5 companies India ?,0.021167599
Brazilian insurance market perform case sluggish economic scenario ?,risks motor insurance segment India ?,0.14936608
Brazilian insurance market perform case sluggish economic scenario ?,impacted airline industry 2020 ?,0.0031525306
Brazilian insurance market perform case sluggish economic scenario ?,forecasted insurance premium penetration country trend compare peers ?,0.08544125
Brazilian insurance market perform case sluggish economic scenario ?,"profit margins airlines industry years , regions ?",0.07893725
Brazilian insurance market perform case sluggish economic scenario ?,oil industry perform Brazil ?,0.11626993
capacity movement airline companies years ?,much premiums grown compared claims India ?,0.09804274
capacity movement airline companies years ?,biggest acquisitions 2020 ?,0.10138785
capacity movement airline companies years ?,share price Qantas ?,0.07577359
capacity movement airline companies years ?,main distribution channels India ?,0.12794834
capacity movement airline companies years ?,economic profit country compare others ?,0.12062475
capacity movement airline companies years ?,top airports ?,0.030482363
capacity movement airline companies years ?,many fatal air accidents till date ?,0.09827145
capacity movement airline companies years ?,fleet Airbus ?,0.26659727
capacity movement airline companies years ?,List key performance indicators AXA ?,0.008803891
capacity movement airline companies years ?,company general information ?,0.1678654
capacity movement airline companies years ?,best performing insurance firms India ?,0.057691537
capacity movement airline companies years ?,premiums earned Indian insurance industry 2020 ?,0.09603469
capacity movement airline companies years ?,premiums break lines business India ?,0.09603469
capacity movement airline companies years ?,aircrafts manufactured Boeing ?,0.15440537
capacity movement airline companies years ?,Insurance premiums market Country,0.0051358137
capacity movement airline companies years ?,Mergers among airline companies ?,-0.007362582
capacity movement airline companies years ?,demand potential India insurance ?,0.3737392
capacity movement airline companies years ?,Airlines profitability Brazil ?,0.13600674
capacity movement airline companies years ?,Details Aban Abraham oil rig ?,-0.03768149
capacity movement airline companies years ?,world premium penetration 2020,0.06871573
capacity movement airline companies years ?,flow air traffic North America ?,0.18013415
capacity movement airline companies years ?,Brazilian insurance market perform case sluggish economic scenario ?,0.019806964
capacity movement airline companies years ?,capacity movement airline companies years ?,0.9999999
capacity movement airline companies years ?,big airlines industry China ?,0.017776925
capacity movement airline companies years ?,main driver growth automobile industry Europe ?,0.12794834
capacity movement airline companies years ?,ROE Indian market ?,0.11528035
capacity movement airline companies years ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,0.0817483
capacity movement airline companies years ?,profitable airports ?,0.17368318
capacity movement airline companies years ?,Give detailed breakup income expenses South-East Asia,0.015823733
capacity movement airline companies years ?,detailed income statement breakdown Axa ?,0.01974437
capacity movement airline companies years ?,country Europe going grow 2020 ?,0.12611632
capacity movement airline companies years ?,airline industry performing globally ?,0.12544745
capacity movement airline companies years ?,prominent legal cases ?,-0.031128185
capacity movement airline companies years ?,Show oil rigs world,0.06857015
capacity movement airline companies years ?,profits clocked Cholamandalam 2020 ?,0.16469839
capacity movement airline companies years ?,prominent bankruptcies 2020 ?,-0.031128185
capacity movement airline companies years ?,Lloyd 's syndicates owns maximum number assets ?,0.08446227
capacity movement airline companies years ?,company compares peers ?,0.1678654
capacity movement airline companies years ?,many passengers carried ?,0.09827145
capacity movement airline companies years ?,total losses companies country non life market ?,0.23274302
capacity movement airline companies years ?,much money Lloyd 's London make last year ?,0.09804274
capacity movement airline companies years ?,Calendar year COR versus Accident year COR Lloyd 's ?,-0.017723024
capacity movement airline companies years ?,profitable insurance company India,0.17368318
capacity movement airline companies years ?,complete profile top oil rigs ?,0.055692106
capacity movement airline companies years ?,premiums market share top 5 companies India ?,0.09603469
capacity movement airline companies years ?,risks motor insurance segment India ?,0.13049126
capacity movement airline companies years ?,impacted airline industry 2020 ?,0.113349795
capacity movement airline companies years ?,forecasted insurance premium penetration country trend compare peers ?,0.2619133
capacity movement airline companies years ?,"profit margins airlines industry years , regions ?",0.16164438
capacity movement airline companies years ?,oil industry perform Brazil ?,0.07786006
big airlines industry China ?,much premiums grown compared claims India ?,0.32688332
big airlines industry China ?,biggest acquisitions 2020 ?,0.6336529
big airlines industry China ?,share price Qantas ?,0.05830391
big airlines industry China ?,main distribution channels India ?,0.4085334
big airlines industry China ?,economic profit country compare others ?,0.08504678
big airlines industry China ?,top airports ?,0.31175143
big airlines industry China ?,many fatal air accidents till date ?,0.28192973
big airlines industry China ?,fleet Airbus ?,0.035112172
big airlines industry China ?,List key performance indicators AXA ?,0.010331109
big airlines industry China ?,company general information ?,0.0015201904
big airlines industry China ?,best performing insurance firms India ?,0.3017666
big airlines industry China ?,premiums earned Indian insurance industry 2020 ?,0.014419071
big airlines industry China ?,premiums break lines business India ?,0.014419071
big airlines industry China ?,aircrafts manufactured Boeing ?,0.047715716
big airlines industry China ?,Insurance premiums market Country,0.03254859
big airlines industry China ?,Mergers among airline companies ?,0.12612203
big airlines industry China ?,demand potential India insurance ?,0.036454737
big airlines industry China ?,Airlines profitability Brazil ?,0.044527404
big airlines industry China ?,Details Aban Abraham oil rig ?,0.04444268
big airlines industry China ?,world premium penetration 2020,0.13662536
big airlines industry China ?,flow air traffic North America ?,0.0389469
big airlines industry China ?,Brazilian insurance market perform case sluggish economic scenario ?,0.07713474
big airlines industry China ?,capacity movement airline companies years ?,0.017776925
big airlines industry China ?,big airlines industry China ?,1.0
big airlines industry China ?,main driver growth automobile industry Europe ?,0.4085334
big airlines industry China ?,ROE Indian market ?,0.011807224
big airlines industry China ?,Kdo je nejv ? tí konkurent ? eské Poji ? ovny ?,-0.004990706
big airlines industry China ?,profitable airports ?,0.16122791
big airlines industry China ?,Give detailed breakup income expenses South-East Asia,0.1878778
big airlines industry China ?,detailed income statement breakdown Axa ?,0.0639807
big airlines industry China ?,country Europe going grow 2020 ?,0.059380867
big airlines industry China ?,airline industry performing globally ?,0.030408666
big airlines industry China ?,prominent legal cases ?,0.28399807
big airlines industry China ?,Show oil rigs world,0.091465786
big airlines industry China ?,profits clocked Cholamandalam 2020 ?,0.13381052
big airlines industry China ?,prominent bankruptcies 2020 ?,0.28399807
big airlines industry China ?,Lloyd 's syndicates owns maximum number assets ?,0.08559312
big airlines industry China ?,company compares peers ?,0.0015201904
big airlines industry China ?,many passengers carried ?,0.28192973
big airlines industry China ?,total losses companies country non life market ?,0.19303669
big airlines industry China ?,much money Lloyd 's London make last year ?,0.32688332
big airlines industry China ?,Calendar year COR versus Accident year COR Lloyd 's ?,0.077224076
big airlines industry China ?,profitable insurance company India,0.16122791
big airlines industry China ?,complete profile top oil rigs ?,0.12908766
big airlines industry China ?,premiums market share top 5 companies India ?,0.014419071
big airlines industry China ?,risks motor insurance segment India ?,0.04349983
big airlines industry China ?,impacted airline industry 2020 ?,0.037002366
big airlines industry China ?,forecasted insurance premium penetration country trend compare peers ?,0.048084915
big airlines industry China ?,"profit margins airlines industry years , regions ?",0.10342009
big airlines industry China ?,oil industry perform Brazil ?,0.12602186
main driver growth automobile industry Europe ?,much premiums grown compared claims India ?,0.10122088
main driver growth automobile industry Europe ?,biggest acquisitions 2020 ?,0.58169997
main driver growth automobile industry Europe ?,share price Qantas ?,0.062311083
